edge_id,from_node,to_node,edge_type,layer,source,confidence,quantity,value,notes,metadata
1218,item:6001,tech:3405,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1219,item:6002,tech:3405,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1220,item:6003,tech:3405,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1221,item:6004,tech:3405,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1222,item:6005,tech:3405,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1223,tech:3405,function:15,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.4,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1224,tech:3405,function:34,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.15,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1225,tech:3405,function:16,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.5,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1226,tech:3405,tech:3406,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1227,item:6001,tech:3406,research_input,formal_game_data,runtime:LDB.techs,exact,,4,TechProto.Items paired with ItemPoints.,{}
1228,item:6002,tech:3406,research_input,formal_game_data,runtime:LDB.techs,exact,,4,TechProto.Items paired with ItemPoints.,{}
1229,item:6003,tech:3406,research_input,formal_game_data,runtime:LDB.techs,exact,,4,TechProto.Items paired with ItemPoints.,{}
1230,item:6004,tech:3406,research_input,formal_game_data,runtime:LDB.techs,exact,,4,TechProto.Items paired with ItemPoints.,{}
1231,item:6005,tech:3406,research_input,formal_game_data,runtime:LDB.techs,exact,,4,TechProto.Items paired with ItemPoints.,{}
1232,tech:3406,function:15,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.4,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1233,tech:3406,function:34,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.15,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1234,tech:3406,function:16,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.5,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1235,tech:3406,tech:3407,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1236,item:6006,tech:3407,research_input,formal_game_data,runtime:LDB.techs,exact,,4,TechProto.Items paired with ItemPoints.,{}
1237,tech:3407,function:15,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.5,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1238,tech:3407,function:34,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.2,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1239,tech:3407,function:16,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.5,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1240,tech:1604,tech:3501,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
1241,item:6001,tech:3501,research_input,formal_game_data,runtime:LDB.techs,exact,,40,TechProto.Items paired with ItemPoints.,{}
1242,item:6002,tech:3501,research_input,formal_game_data,runtime:LDB.techs,exact,,40,TechProto.Items paired with ItemPoints.,{}
1243,item:6003,tech:3501,research_input,formal_game_data,runtime:LDB.techs,exact,,40,TechProto.Items paired with ItemPoints.,{}
1244,tech:3501,function:35,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1245,tech:3501,function:18,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,5,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1246,tech:3501,tech:3502,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1247,item:6001,tech:3502,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1248,item:6002,tech:3502,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1249,item:6003,tech:3502,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1250,tech:3502,function:35,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1251,tech:3502,function:18,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,5,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1252,tech:3502,tech:3503,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1253,tech:1605,tech:3503,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
1254,item:6001,tech:3503,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1255,item:6002,tech:3503,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1256,item:6003,tech:3503,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1257,tech:3503,function:35,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,2,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1258,tech:3503,function:18,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,5,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1259,tech:3503,function:19,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,100,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1260,tech:3503,tech:3504,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1261,item:6001,tech:3504,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1262,item:6002,tech:3504,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1263,item:6003,tech:3504,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1264,tech:3504,function:35,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,2,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1265,tech:3504,function:18,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,10,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1266,tech:3504,function:19,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,100,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1267,tech:3504,tech:3505,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1268,item:6001,tech:3505,research_input,formal_game_data,runtime:LDB.techs,exact,,6,TechProto.Items paired with ItemPoints.,{}
1269,item:6002,tech:3505,research_input,formal_game_data,runtime:LDB.techs,exact,,6,TechProto.Items paired with ItemPoints.,{}
1270,item:6003,tech:3505,research_input,formal_game_data,runtime:LDB.techs,exact,,6,TechProto.Items paired with ItemPoints.,{}
1271,item:6004,tech:3505,research_input,formal_game_data,runtime:LDB.techs,exact,,6,TechProto.Items paired with ItemPoints.,{}
1272,tech:3505,function:35,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,2,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1273,tech:3505,function:18,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,10,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1274,tech:3505,function:19,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,100,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1275,tech:3505,tech:3506,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1276,item:6001,tech:3506,research_input,formal_game_data,runtime:LDB.techs,exact,,6,TechProto.Items paired with ItemPoints.,{}
1277,item:6002,tech:3506,research_input,formal_game_data,runtime:LDB.techs,exact,,6,TechProto.Items paired with ItemPoints.,{}
1278,item:6003,tech:3506,research_input,formal_game_data,runtime:LDB.techs,exact,,6,TechProto.Items paired with ItemPoints.,{}
1279,item:6004,tech:3506,research_input,formal_game_data,runtime:LDB.techs,exact,,6,TechProto.Items paired with ItemPoints.,{}
1280,tech:3506,function:35,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,2,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1281,tech:3506,function:18,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,10,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1282,tech:3506,function:19,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,100,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1283,tech:3506,tech:3507,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1284,item:6001,tech:3507,research_input,formal_game_data,runtime:LDB.techs,exact,,3,TechProto.Items paired with ItemPoints.,{}
1285,item:6002,tech:3507,research_input,formal_game_data,runtime:LDB.techs,exact,,3,TechProto.Items paired with ItemPoints.,{}
1286,item:6003,tech:3507,research_input,formal_game_data,runtime:LDB.techs,exact,,3,TechProto.Items paired with ItemPoints.,{}
1287,item:6004,tech:3507,research_input,formal_game_data,runtime:LDB.techs,exact,,3,TechProto.Items paired with ItemPoints.,{}
1288,item:6005,tech:3507,research_input,formal_game_data,runtime:LDB.techs,exact,,3,TechProto.Items paired with ItemPoints.,{}
1289,tech:3507,function:35,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,2,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1290,tech:3507,function:18,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,10,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1291,tech:3507,function:19,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,200,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1292,tech:3507,tech:3508,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1293,item:6001,tech:3508,research_input,formal_game_data,runtime:LDB.techs,exact,,3,TechProto.Items paired with ItemPoints.,{}
1294,item:6002,tech:3508,research_input,formal_game_data,runtime:LDB.techs,exact,,3,TechProto.Items paired with ItemPoints.,{}
1295,item:6003,tech:3508,research_input,formal_game_data,runtime:LDB.techs,exact,,3,TechProto.Items paired with ItemPoints.,{}
1296,item:6004,tech:3508,research_input,formal_game_data,runtime:LDB.techs,exact,,3,TechProto.Items paired with ItemPoints.,{}
1297,item:6005,tech:3508,research_input,formal_game_data,runtime:LDB.techs,exact,,3,TechProto.Items paired with ItemPoints.,{}
1298,tech:3508,function:18,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,20,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1299,tech:3508,function:19,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,200,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1300,tech:3508,tech:3509,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1301,item:6006,tech:3509,research_input,formal_game_data,runtime:LDB.techs,exact,,3,TechProto.Items paired with ItemPoints.,{}
1302,tech:3509,function:18,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,20,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1303,tech:3509,function:19,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,200,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1304,tech:3509,function:30,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1000,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1305,tech:3509,function:31,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,2000,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1306,tech:3509,tech:3510,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":true}"
1307,item:6006,tech:3510,research_input,formal_game_data,runtime:LDB.techs,exact,,3,TechProto.Items paired with ItemPoints.,{}
1308,tech:3510,function:18,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,20,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1309,tech:3510,function:19,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,200,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1310,tech:3510,function:30,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1000,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1311,tech:3510,function:31,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,2000,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1312,tech:3508,tech:3801,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
1313,item:6006,tech:3801,research_input,formal_game_data,runtime:LDB.techs,exact,,3,TechProto.Items paired with ItemPoints.,{}
1314,tech:3801,function:29,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1315,tech:3801,tech:3802,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":true}"
1316,tech:3509,tech:3802,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":true}"
1317,item:6006,tech:3802,research_input,formal_game_data,runtime:LDB.techs,exact,,2,TechProto.Items paired with ItemPoints.,{}
1318,tech:3802,function:29,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1319,tech:3802,tech:3803,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":true}"
1320,tech:3510,tech:3803,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":true}"
1321,item:6006,tech:3803,research_input,formal_game_data,runtime:LDB.techs,exact,,2,TechProto.Items paired with ItemPoints.,{}
1322,tech:3803,function:29,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1323,tech:1001,tech:3601,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
1324,item:6001,tech:3601,research_input,formal_game_data,runtime:LDB.techs,exact,,40,TechProto.Items paired with ItemPoints.,{}
1325,item:6002,tech:3601,research_input,formal_game_data,runtime:LDB.techs,exact,,40,TechProto.Items paired with ItemPoints.,{}
1326,tech:3601,function:20,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.94,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1327,tech:3601,function:21,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1328,tech:3601,function:85,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.04,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1329,tech:3601,tech:3602,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1330,item:6001,tech:3602,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1331,item:6002,tech:3602,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1332,item:6003,tech:3602,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1333,tech:3602,function:20,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.94,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1334,tech:3602,function:21,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1335,tech:3602,function:85,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.04,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1336,tech:3602,tech:3603,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1337,item:6001,tech:3603,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1338,item:6002,tech:3603,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1339,item:6003,tech:3603,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1340,item:6004,tech:3603,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1341,tech:3603,function:20,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.94,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1342,tech:3603,function:21,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1343,tech:3603,function:85,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.04,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1344,tech:3603,tech:3604,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1345,item:6001,tech:3604,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1346,item:6002,tech:3604,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1347,item:6003,tech:3604,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1348,item:6004,tech:3604,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1349,tech:3604,function:20,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.94,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1350,tech:3604,function:21,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1351,tech:3604,function:85,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.04,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1352,tech:3604,tech:3605,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1353,item:6001,tech:3605,research_input,formal_game_data,runtime:LDB.techs,exact,,4,TechProto.Items paired with ItemPoints.,{}
1354,item:6002,tech:3605,research_input,formal_game_data,runtime:LDB.techs,exact,,4,TechProto.Items paired with ItemPoints.,{}
1355,item:6003,tech:3605,research_input,formal_game_data,runtime:LDB.techs,exact,,4,TechProto.Items paired with ItemPoints.,{}
1356,item:6004,tech:3605,research_input,formal_game_data,runtime:LDB.techs,exact,,4,TechProto.Items paired with ItemPoints.,{}
1357,item:6005,tech:3605,research_input,formal_game_data,runtime:LDB.techs,exact,,4,TechProto.Items paired with ItemPoints.,{}
1358,tech:3605,function:20,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.94,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1359,tech:3605,function:21,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1360,tech:3605,function:85,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.04,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1361,tech:3605,tech:3606,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1362,item:6006,tech:3606,research_input,formal_game_data,runtime:LDB.techs,exact,,4,TechProto.Items paired with ItemPoints.,{}
1363,tech:3606,function:20,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.94,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1364,tech:3606,function:21,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1365,tech:3606,function:85,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,0.04,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1366,tech:1601,tech:3701,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
1367,item:6002,tech:3701,research_input,formal_game_data,runtime:LDB.techs,exact,,40,TechProto.Items paired with ItemPoints.,{}
1368,tech:3701,function:24,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1369,tech:3701,function:25,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,2,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1370,tech:3701,tech:3702,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1371,item:6002,tech:3702,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1372,tech:3702,function:24,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1373,tech:3702,function:25,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,2,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1374,tech:3702,tech:3703,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1375,item:6002,tech:3703,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1376,item:6003,tech:3703,research_input,formal_game_data,runtime:LDB.techs,exact,,20,TechProto.Items paired with ItemPoints.,{}
1377,tech:3703,function:24,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1378,tech:3703,function:25,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,2,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1379,tech:3703,tech:3704,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1380,item:6001,tech:3704,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1381,item:6002,tech:3704,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1382,item:6003,tech:3704,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1383,tech:3704,function:24,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1384,tech:3704,function:25,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,2,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1385,tech:3704,tech:3705,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1386,item:6001,tech:3705,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1387,item:6002,tech:3705,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1388,item:6003,tech:3705,research_input,formal_game_data,runtime:LDB.techs,exact,,12,TechProto.Items paired with ItemPoints.,{}
1389,tech:3705,function:24,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1390,tech:3705,function:25,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,2,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1391,tech:3705,tech:3706,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1392,item:6001,tech:3706,research_input,formal_game_data,runtime:LDB.techs,exact,,6,TechProto.Items paired with ItemPoints.,{}
1393,item:6002,tech:3706,research_input,formal_game_data,runtime:LDB.techs,exact,,6,TechProto.Items paired with ItemPoints.,{}
1394,item:6003,tech:3706,research_input,formal_game_data,runtime:LDB.techs,exact,,6,TechProto.Items paired with ItemPoints.,{}
1395,item:6005,tech:3706,research_input,formal_game_data,runtime:LDB.techs,exact,,6,TechProto.Items paired with ItemPoints.,{}
1396,tech:3706,function:24,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1397,tech:3706,function:25,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,2,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1398,tech:1312,tech:3901,pretech_implicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechsImplicit prerequisite not represented as an ordinary displayed prerequisite.,"{""target_pretechs_max"":false}"
1399,item:6004,tech:3901,research_input,formal_game_data,runtime:LDB.techs,exact,,6,TechProto.Items paired with ItemPoints.,{}
1400,tech:3901,function:22,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1401,tech:3901,tech:3902,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1402,item:6004,tech:3902,research_input,formal_game_data,runtime:LDB.techs,exact,,6,TechProto.Items paired with ItemPoints.,{}
1403,tech:3902,function:22,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1404,tech:3902,tech:3903,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1405,item:6004,tech:3903,research_input,formal_game_data,runtime:LDB.techs,exact,,6,TechProto.Items paired with ItemPoints.,{}
1406,tech:3903,function:22,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
1407,tech:3903,tech:3904,pretech_explicit,formal_game_data,runtime:LDB.techs,exact,,,Direct TechProto.PreTechs prerequisite.,"{""target_pretechs_max"":false}"
1408,item:6006,tech:3904,research_input,formal_game_data,runtime:LDB.techs,exact,,2,TechProto.Items paired with ItemPoints.,{}
1409,tech:3904,function:22,unlocks_function,formal_game_data,runtime:LDB.techs,exact,,1,Function semantics remain an interpretation layer; ID/value are exact runtime data.,{}
