profile,component_id,cyclic,component_member_count,topological_rank,node_id,node_type,game_id,display_name
end_product_dependency_profile,scc:0267,false,1,434,recipe:140,recipe_proto,140,高爆炮弹组
end_product_dependency_profile,scc:0268,false,1,440,recipe:141,recipe_proto,141,晶石炮弹组
end_product_dependency_profile,scc:0269,false,1,423,recipe:142,recipe_proto,142,等离子胶囊
end_product_dependency_profile,scc:0270,false,1,446,recipe:143,recipe_proto,143,反物质胶囊
end_product_dependency_profile,scc:0271,false,1,274,recipe:144,recipe_proto,144,导弹组
end_product_dependency_profile,scc:0272,false,1,437,recipe:145,recipe_proto,145,超音速导弹组
end_product_dependency_profile,scc:0273,false,1,443,recipe:146,recipe_proto,146,引力导弹组
end_product_dependency_profile,scc:0274,false,1,244,recipe:147,recipe_proto,147,地面战斗机-E型
end_product_dependency_profile,scc:0275,false,1,449,recipe:148,recipe_proto,148,地面战斗机-A型
end_product_dependency_profile,scc:0276,false,1,452,recipe:149,recipe_proto,149,地面战斗机-F型
end_product_dependency_profile,scc:0277,false,1,246,recipe:15,recipe_proto,15,原油精炼厂
end_product_dependency_profile,scc:0278,false,1,455,recipe:150,recipe_proto,150,太空战斗机-A型
end_product_dependency_profile,scc:0279,false,1,458,recipe:151,recipe_proto,151,太空战斗机-F型
end_product_dependency_profile,scc:0280,false,1,258,recipe:152,recipe_proto,152,战场分析基站
end_product_dependency_profile,scc:0281,false,1,464,recipe:153,recipe_proto,153,矩阵研究站 Mk.II
end_product_dependency_profile,scc:0282,false,1,467,recipe:154,recipe_proto,154,制造台 Mk.IV
end_product_dependency_profile,scc:0283,false,1,470,recipe:155,recipe_proto,155,熔炉 Mk.III
end_product_dependency_profile,scc:0284,false,1,473,recipe:156,recipe_proto,156,金色燃料棒
end_product_dependency_profile,scc:0285,false,1,425,recipe:157,recipe_proto,157,地面电浆炮
end_product_dependency_profile,scc:0286,false,1,418,recipe:158,recipe_proto,158,电磁干扰胶囊
end_product_dependency_profile,scc:0287,false,1,461,recipe:159,recipe_proto,159,电磁压制胶囊
end_product_dependency_profile,scc:0288,false,1,280,recipe:16,recipe_proto,16,等离子精炼
end_product_dependency_profile,scc:0289,false,1,386,recipe:160,recipe_proto,160,集装分拣器
end_product_dependency_profile,scc:0290,false,1,248,recipe:161,recipe_proto,161,激光灯塔
end_product_dependency_profile,scc:0291,false,1,276,recipe:17,recipe_proto,17,高能石墨
end_product_dependency_profile,scc:0292,false,1,305,recipe:19,recipe_proto,19,氢燃料棒
end_product_dependency_profile,scc:0293,false,1,119,recipe:2,recipe_proto,2,磁铁
end_product_dependency_profile,scc:0294,false,1,308,recipe:20,recipe_proto,20,推进器
end_product_dependency_profile,scc:0295,false,1,334,recipe:21,recipe_proto,21,加力推进器
end_product_dependency_profile,scc:0296,false,1,250,recipe:22,recipe_proto,22,化工厂
end_product_dependency_profile,scc:0297,false,1,134,recipe:3,recipe_proto,3,铜块
end_product_dependency_profile,scc:0298,false,1,283,recipe:32,recipe_proto,32,石墨烯（高效）
end_product_dependency_profile,scc:0299,false,1,218,recipe:34,recipe_proto,34,硅石
end_product_dependency_profile,scc:0300,false,1,364,recipe:39,recipe_proto,39,微型粒子对撞机
end_product_dependency_profile,scc:0301,false,1,220,recipe:4,recipe_proto,4,石材
end_product_dependency_profile,scc:0302,false,1,341,recipe:41,recipe_proto,41,氘核燃料棒
end_product_dependency_profile,scc:0303,false,1,312,recipe:42,recipe_proto,42,湮灭约束球
end_product_dependency_profile,scc:0304,false,1,366,recipe:43,recipe_proto,43,人造恒星
end_product_dependency_profile,scc:0305,false,1,336,recipe:44,recipe_proto,44,反物质燃料棒
end_product_dependency_profile,scc:0306,false,1,158,recipe:45,recipe_proto,45,制造台 Mk.I
end_product_dependency_profile,scc:0307,false,1,322,recipe:46,recipe_proto,46,制造台 Mk.II
end_product_dependency_profile,scc:0308,false,1,325,recipe:47,recipe_proto,47,制造台 Mk.III
end_product_dependency_profile,scc:0309,false,1,141,recipe:48,recipe_proto,48,采矿机
end_product_dependency_profile,scc:0310,false,1,224,recipe:49,recipe_proto,49,抽水站
end_product_dependency_profile,scc:0311,false,1,121,recipe:5,recipe_proto,5,齿轮
end_product_dependency_profile,scc:0312,false,1,136,recipe:50,recipe_proto,50,电路板
end_product_dependency_profile,scc:0313,false,1,260,recipe:51,recipe_proto,51,处理器
end_product_dependency_profile,scc:0314,false,1,254,recipe:53,recipe_proto,53,微晶元件
end_product_dependency_profile,scc:0315,false,1,226,recipe:56,recipe_proto,56,电弧熔炉
end_product_dependency_profile,scc:0316,false,1,228,recipe:57,recipe_proto,57,玻璃
end_product_dependency_profile,scc:0317,false,1,252,recipe:59,recipe_proto,59,高纯硅块
end_product_dependency_profile,scc:0318,false,1,138,recipe:6,recipe_proto,6,磁线圈
end_product_dependency_profile,scc:0319,false,1,166,recipe:63,recipe_proto,63,钢材
end_product_dependency_profile,scc:0320,false,1,262,recipe:64,recipe_proto,64,火力发电厂
end_product_dependency_profile,scc:0321,false,1,332,recipe:66,recipe_proto,66,钛合金
end_product_dependency_profile,scc:0322,false,1,264,recipe:67,recipe_proto,67,太阳能板
end_product_dependency_profile,scc:0323,false,1,292,recipe:68,recipe_proto,68,光子合并器
end_product_dependency_profile,scc:0324,false,1,293,recipe:69,recipe_proto,69,光子合并器（高效）
end_product_dependency_profile,scc:0325,false,1,143,recipe:7,recipe_proto,7,风力涡轮机
end_product_dependency_profile,scc:0326,false,1,295,recipe:70,recipe_proto,70,太阳帆
end_product_dependency_profile,scc:0327,false,1,297,recipe:71,recipe_proto,71,电磁轨道弹射器
end_product_dependency_profile,scc:0328,false,1,299,recipe:72,recipe_proto,72,射线接收站
end_product_dependency_profile,scc:0329,false,1,394,recipe:73,recipe_proto,73,卫星配电站
end_product_dependency_profile,scc:0330,false,1,345,recipe:75,recipe_proto,75,宇宙矩阵
end_product_dependency_profile,scc:0331,false,1,349,recipe:76,recipe_proto,76,蓄电器
end_product_dependency_profile,scc:0332,false,1,352,recipe:77,recipe_proto,77,能量枢纽
end_product_dependency_profile,scc:0333,false,1,301,recipe:78,recipe_proto,78,空间翘曲器
end_product_dependency_profile,scc:0334,false,1,302,recipe:79,recipe_proto,79,空间翘曲器（高级）
end_product_dependency_profile,scc:0335,false,1,145,recipe:8,recipe_proto,8,电力感应塔
end_product_dependency_profile,scc:0336,false,1,358,recipe:80,recipe_proto,80,框架材料
end_product_dependency_profile,scc:0337,false,1,368,recipe:81,recipe_proto,81,戴森球组件
end_product_dependency_profile,scc:0338,false,1,371,recipe:82,recipe_proto,82,垂直发射井
end_product_dependency_profile,scc:0339,false,1,373,recipe:83,recipe_proto,83,小型运载火箭
end_product_dependency_profile,scc:0340,false,1,172,recipe:84,recipe_proto,84,低速传送带
end_product_dependency_profile,scc:0341,false,1,174,recipe:85,recipe_proto,85,低速分拣器
end_product_dependency_profile,scc:0342,false,1,266,recipe:86,recipe_proto,86,小型储物仓
end_product_dependency_profile,scc:0343,false,1,177,recipe:87,recipe_proto,87,四向分流器
end_product_dependency_profile,scc:0344,false,1,182,recipe:88,recipe_proto,88,高速分拣器
end_product_dependency_profile,scc:0345,false,1,377,recipe:89,recipe_proto,89,高速传送带
end_product_dependency_profile,scc:0346,false,1,148,recipe:9,recipe_proto,9,电磁矩阵
end_product_dependency_profile,scc:0347,false,1,379,recipe:90,recipe_proto,90,极速分拣器
end_product_dependency_profile,scc:0348,false,1,381,recipe:91,recipe_proto,91,大型储物仓
end_product_dependency_profile,scc:0349,false,1,564,recipe:92,recipe_proto,92,极速传送带
end_product_dependency_profile,scc:0350,false,1,566,recipe:93,recipe_proto,93,物流运输站
end_product_dependency_profile,scc:0351,false,1,568,recipe:94,recipe_proto,94,物流运输机
end_product_dependency_profile,scc:0352,false,1,571,recipe:95,recipe_proto,95,星际物流运输站
end_product_dependency_profile,scc:0353,false,1,573,recipe:96,recipe_proto,96,星际物流运输船
end_product_dependency_profile,scc:0354,false,1,180,recipe:97,recipe_proto,97,电动机
end_product_dependency_profile,scc:0355,false,1,88,tech:1,tech_proto,1,Dyson Sphere Program
end_product_dependency_profile,scc:0356,false,1,140,tech:1001,tech_proto,1001,Electromagnetism
end_product_dependency_profile,scc:0357,false,1,147,tech:1002,tech_proto,1002,Electromagnetic Matrix
end_product_dependency_profile,scc:0358,false,1,150,tech:1101,tech_proto,1101,T高效电浆控制
end_product_dependency_profile,scc:0359,false,1,153,tech:1102,tech_proto,1102,Plasma Extract Refining
end_product_dependency_profile,scc:0360,false,1,151,tech:1105,tech_proto,1105,T电弧激光
end_product_dependency_profile,scc:0361,false,1,154,tech:1111,tech_proto,1111,Energy Matrix
end_product_dependency_profile,scc:0362,false,1,304,tech:1112,tech_proto,1112,T氢燃料棒
end_product_dependency_profile,scc:0363,false,1,307,tech:1113,tech_proto,1113,Thruster
end_product_dependency_profile,scc:0364,false,1,310,tech:1114,tech_proto,1114,Reinforced Thruster
end_product_dependency_profile,scc:0365,false,1,152,tech:1120,tech_proto,1120,T流体储存封装
end_product_dependency_profile,scc:0366,false,1,155,tech:1121,tech_proto,1121,T基础化工
end_product_dependency_profile,scc:0367,false,1,156,tech:1131,tech_proto,1131,T应用型超导体
end_product_dependency_profile,scc:0368,false,1,314,tech:1144,tech_proto,1144,T人造恒星
end_product_dependency_profile,scc:0369,false,1,311,tech:1145,tech_proto,1145,T可控湮灭反应
end_product_dependency_profile,scc:0370,false,1,161,tech:1151,tech_proto,1151,T增产剂 Mk.I
end_product_dependency_profile,scc:0371,false,1,315,tech:1152,tech_proto,1152,T增产剂 Mk.II
end_product_dependency_profile,scc:0372,false,1,318,tech:1153,tech_proto,1153,T增产剂 Mk.III
end_product_dependency_profile,scc:0373,false,1,157,tech:1201,tech_proto,1201,T基础制造工艺
end_product_dependency_profile,scc:0374,false,1,321,tech:1202,tech_proto,1202,T高速制造工艺
end_product_dependency_profile,scc:0375,false,1,324,tech:1203,tech_proto,1203,T量子打印技术
end_product_dependency_profile,scc:0376,false,1,162,tech:1302,tech_proto,1302,Processor
end_product_dependency_profile,scc:0377,false,1,327,tech:1304,tech_proto,1304,T大型采矿机
end_product_dependency_profile,scc:0378,false,1,328,tech:1305,tech_proto,1305,T高级化工
end_product_dependency_profile,scc:0379,false,1,160,tech:1311,tech_proto,1311,T半导体材料
end_product_dependency_profile,scc:0380,false,1,163,tech:1401,tech_proto,1401,T自动化冶金
end_product_dependency_profile,scc:0381,false,1,164,tech:1402,tech_proto,1402,Smelting Purification
end_product_dependency_profile,scc:0382,false,1,165,tech:1411,tech_proto,1411,T钢材冶炼
end_product_dependency_profile,scc:0383,false,1,168,tech:1412,tech_proto,1412,T火力发电
end_product_dependency_profile,scc:0384,false,1,331,tech:1414,tech_proto,1414,High-Strength Titanium Alloy
end_product_dependency_profile,scc:0385,false,1,169,tech:1415,tech_proto,1415,T移山填海工程
end_product_dependency_profile,scc:0386,false,1,338,tech:1416,tech_proto,1416,T微型核聚变发电
end_product_dependency_profile,scc:0387,false,1,343,tech:1417,tech_proto,1417,T位面冶金
end_product_dependency_profile,scc:0388,false,1,170,tech:1501,tech_proto,1501,T太阳能收集
end_product_dependency_profile,scc:0389,false,1,344,tech:1507,tech_proto,1507,Universe Matrix
end_product_dependency_profile,scc:0390,false,1,347,tech:1508,tech_proto,1508,T任务完成
end_product_dependency_profile,scc:0391,false,1,348,tech:1511,tech_proto,1511,T能量储存
end_product_dependency_profile,scc:0392,false,1,351,tech:1512,tech_proto,1512,T星际电力运输
end_product_dependency_profile,scc:0393,false,1,354,tech:1513,tech_proto,1513,T地热开采
end_product_dependency_profile,scc:0394,false,1,357,tech:1521,tech_proto,1521,T高强度轻质结构
end_product_dependency_profile,scc:0395,false,1,370,tech:1522,tech_proto,1522,T垂直发射井
end_product_dependency_profile,scc:0396,false,1,375,tech:1523,tech_proto,1523,T戴森球应力系统
end_product_dependency_profile,scc:0397,false,1,171,tech:1601,tech_proto,1601,T基础物流系统
end_product_dependency_profile,scc:0398,false,1,176,tech:1602,tech_proto,1602,T改良物流系统
end_product_dependency_profile,scc:0399,false,1,376,tech:1603,tech_proto,1603,High-Efficiency Logistics System
end_product_dependency_profile,scc:0400,false,1,563,tech:1604,tech_proto,1604,Planetary Logistics System
end_product_dependency_profile,scc:0401,false,1,570,tech:1605,tech_proto,1605,Interstellar Logistics System
end_product_dependency_profile,scc:0402,false,1,575,tech:1606,tech_proto,1606,T气态行星开采
end_product_dependency_profile,scc:0403,false,1,383,tech:1607,tech_proto,1607,Integrated Logistics System
end_product_dependency_profile,scc:0404,false,1,388,tech:1608,tech_proto,1608,T配送物流系统
end_product_dependency_profile,scc:0405,false,1,179,tech:1701,tech_proto,1701,T电磁驱动
end_product_dependency_profile,scc:0406,false,1,393,tech:1712,tech_proto,1712,T卫星配电系统
end_product_dependency_profile,scc:0407,false,1,184,tech:1801,tech_proto,1801,T武器系统
end_product_dependency_profile,scc:0408,false,1,189,tech:1802,tech_proto,1802,T燃烧单元
end_product_dependency_profile,scc:0409,false,1,396,tech:1803,tech_proto,1803,T爆破单元
end_product_dependency_profile,scc:0410,false,1,399,tech:1804,tech_proto,1804,T晶石爆破单元
end_product_dependency_profile,scc:0411,false,1,190,tech:1805,tech_proto,1805,T动力引擎
end_product_dependency_profile,scc:0412,false,1,193,tech:1806,tech_proto,1806,T导弹防御塔
end_product_dependency_profile,scc:0413,false,1,402,tech:1807,tech_proto,1807,T聚爆加农炮
end_product_dependency_profile,scc:0414,false,1,407,tech:1808,tech_proto,1808,T信号塔
end_product_dependency_profile,scc:0415,false,1,410,tech:1809,tech_proto,1809,T行星防御系统
end_product_dependency_profile,scc:0416,false,1,415,tech:1810,tech_proto,1810,T干扰塔
end_product_dependency_profile,scc:0417,false,1,420,tech:1811,tech_proto,1811,T磁化电浆炮
end_product_dependency_profile,scc:0418,false,1,427,tech:1812,tech_proto,1812,T钛化弹箱
end_product_dependency_profile,scc:0419,false,1,430,tech:1813,tech_proto,1813,T超合金弹箱
end_product_dependency_profile,scc:0420,false,1,433,tech:1814,tech_proto,1814,T高爆炮弹组
end_product_dependency_profile,scc:0421,false,1,436,tech:1815,tech_proto,1815,T超音速导弹组
end_product_dependency_profile,scc:0422,false,1,439,tech:1816,tech_proto,1816,T晶石炮弹组
end_product_dependency_profile,scc:0423,false,1,442,tech:1817,tech_proto,1817,T引力导弹组
end_product_dependency_profile,scc:0424,false,1,445,tech:1818,tech_proto,1818,T反物质胶囊
end_product_dependency_profile,scc:0425,false,1,197,tech:1819,tech_proto,1819,T地面战斗机-E型
end_product_dependency_profile,scc:0426,false,1,448,tech:1820,tech_proto,1820,T地面战斗机-A型
end_product_dependency_profile,scc:0427,false,1,451,tech:1821,tech_proto,1821,T地面战斗机-F型
end_product_dependency_profile,scc:0428,false,1,454,tech:1822,tech_proto,1822,T太空战斗机-A型
end_product_dependency_profile,scc:0429,false,1,457,tech:1823,tech_proto,1823,T太空战斗机-F型
end_product_dependency_profile,scc:0430,false,1,460,tech:1824,tech_proto,1824,T电磁胶囊II
end_product_dependency_profile,scc:0431,false,1,196,tech:1826,tech_proto,1826,T战场分析基站
end_product_dependency_profile,scc:0432,false,1,463,tech:1901,tech_proto,1901,T数字模拟计算
end_product_dependency_profile,scc:0433,false,1,466,tech:1902,tech_proto,1902,T物质重组技术
end_product_dependency_profile,scc:0434,false,1,469,tech:1903,tech_proto,1903,T负熵递归
end_product_dependency_profile,scc:0435,false,1,472,tech:1904,tech_proto,1904,T金色燃料棒
end_product_dependency_profile,scc:0436,false,1,198,tech:2101,tech_proto,2101,Mecha Core Lv1
end_product_dependency_profile,scc:0437,false,1,475,tech:2102,tech_proto,2102,Mecha Core Lv2
end_product_dependency_profile,scc:0438,false,1,476,tech:2103,tech_proto,2103,Mecha Core Lv3
end_product_dependency_profile,scc:0439,false,1,477,tech:2104,tech_proto,2104,Mecha Core Lv4
end_product_dependency_profile,scc:0440,false,1,478,tech:2105,tech_proto,2105,T机甲核心
end_product_dependency_profile,scc:0441,false,1,479,tech:2106,tech_proto,2106,T机甲核心
end_product_dependency_profile,scc:0442,false,1,199,tech:2201,tech_proto,2201,T机械骨骼
end_product_dependency_profile,scc:0443,false,1,480,tech:2202,tech_proto,2202,T机械骨骼
end_product_dependency_profile,scc:0444,false,1,481,tech:2203,tech_proto,2203,T机械骨骼
end_product_dependency_profile,scc:0445,false,1,482,tech:2204,tech_proto,2204,T机械骨骼
end_product_dependency_profile,scc:0446,false,1,483,tech:2205,tech_proto,2205,T机械骨骼
end_product_dependency_profile,scc:0447,false,1,484,tech:2206,tech_proto,2206,T机械骨骼
end_product_dependency_profile,scc:0448,false,1,485,tech:2207,tech_proto,2207,T机械骨骼
end_product_dependency_profile,scc:0449,false,1,486,tech:2208,tech_proto,2208,T机械骨骼
end_product_dependency_profile,scc:0450,false,1,200,tech:2301,tech_proto,2301,T机舱容量
end_product_dependency_profile,scc:0451,false,1,487,tech:2302,tech_proto,2302,T机舱容量
end_product_dependency_profile,scc:0452,false,1,488,tech:2303,tech_proto,2303,T机舱容量
end_product_dependency_profile,scc:0453,false,1,489,tech:2304,tech_proto,2304,T机舱容量
end_product_dependency_profile,scc:0454,false,1,490,tech:2305,tech_proto,2305,T机舱容量
end_product_dependency_profile,scc:0455,false,1,491,tech:2306,tech_proto,2306,T机舱容量
end_product_dependency_profile,scc:0456,false,1,492,tech:2307,tech_proto,2307,T机舱容量
end_product_dependency_profile,scc:0457,false,1,201,tech:2401,tech_proto,2401,T通讯控制
end_product_dependency_profile,scc:0458,false,1,493,tech:2402,tech_proto,2402,T通讯控制
end_product_dependency_profile,scc:0459,false,1,494,tech:2403,tech_proto,2403,T通讯控制
end_product_dependency_profile,scc:0460,false,1,495,tech:2404,tech_proto,2404,T通讯控制
end_product_dependency_profile,scc:0461,false,1,496,tech:2405,tech_proto,2405,T通讯控制
end_product_dependency_profile,scc:0462,false,1,497,tech:2406,tech_proto,2406,T通讯控制
end_product_dependency_profile,scc:0463,false,1,498,tech:2407,tech_proto,2407,T通讯控制
end_product_dependency_profile,scc:0464,false,1,499,tech:2501,tech_proto,2501,T能量回路
end_product_dependency_profile,scc:0465,false,1,500,tech:2502,tech_proto,2502,T能量回路
end_product_dependency_profile,scc:0466,false,1,501,tech:2503,tech_proto,2503,T能量回路
end_product_dependency_profile,scc:0467,false,1,502,tech:2504,tech_proto,2504,T能量回路
end_product_dependency_profile,scc:0468,false,1,503,tech:2505,tech_proto,2505,T能量回路
end_product_dependency_profile,scc:0469,false,1,504,tech:2506,tech_proto,2506,T能量回路
end_product_dependency_profile,scc:0470,false,1,202,tech:2601,tech_proto,2601,T无人机引擎
end_product_dependency_profile,scc:0471,false,1,505,tech:2602,tech_proto,2602,T无人机引擎
end_product_dependency_profile,scc:0472,false,1,506,tech:2603,tech_proto,2603,T无人机引擎
end_product_dependency_profile,scc:0473,false,1,507,tech:2604,tech_proto,2604,T无人机引擎
end_product_dependency_profile,scc:0474,false,1,508,tech:2605,tech_proto,2605,T无人机引擎
end_product_dependency_profile,scc:0475,false,1,509,tech:2606,tech_proto,2606,T无人机引擎
end_product_dependency_profile,scc:0476,false,1,203,tech:2701,tech_proto,2701,T批量建造
end_product_dependency_profile,scc:0477,false,1,204,tech:2702,tech_proto,2702,T批量建造
end_product_dependency_profile,scc:0478,false,1,510,tech:2703,tech_proto,2703,T批量建造
end_product_dependency_profile,scc:0479,false,1,511,tech:2704,tech_proto,2704,T批量建造
end_product_dependency_profile,scc:0480,false,1,512,tech:2705,tech_proto,2705,T批量建造
end_product_dependency_profile,scc:0481,false,1,513,tech:2706,tech_proto,2706,T批量建造
end_product_dependency_profile,scc:0482,false,1,205,tech:2801,tech_proto,2801,T能量护盾
end_product_dependency_profile,scc:0483,false,1,514,tech:2802,tech_proto,2802,T能量护盾
end_product_dependency_profile,scc:0484,false,1,515,tech:2803,tech_proto,2803,T能量护盾
end_product_dependency_profile,scc:0485,false,1,516,tech:2804,tech_proto,2804,T能量护盾
end_product_dependency_profile,scc:0486,false,1,517,tech:2805,tech_proto,2805,T能量护盾
end_product_dependency_profile,scc:0487,false,1,518,tech:2806,tech_proto,2806,T能量护盾
end_product_dependency_profile,scc:0488,false,1,519,tech:2807,tech_proto,2807,T能量护盾
end_product_dependency_profile,scc:0489,false,1,277,tech:2901,tech_proto,2901,Drive Engine Lv1
end_product_dependency_profile,scc:0490,false,1,520,tech:2902,tech_proto,2902,Drive Engine Lv2
end_product_dependency_profile,scc:0491,false,1,521,tech:2903,tech_proto,2903,Drive Engine Lv3
end_product_dependency_profile,scc:0492,false,1,522,tech:2904,tech_proto,2904,Drive Engine Lv4
end_product_dependency_profile,scc:0493,false,1,523,tech:2905,tech_proto,2905,T驱动引擎
end_product_dependency_profile,scc:0494,false,1,524,tech:2906,tech_proto,2906,T驱动引擎
end_product_dependency_profile,scc:0495,false,1,206,tech:2951,tech_proto,2951,T自动重建
end_product_dependency_profile,scc:0496,false,1,525,tech:2952,tech_proto,2952,T自动重建
end_product_dependency_profile,scc:0497,false,1,526,tech:2953,tech_proto,2953,T自动重建
end_product_dependency_profile,scc:0498,false,1,527,tech:2954,tech_proto,2954,T自动重建
end_product_dependency_profile,scc:0499,false,1,528,tech:2955,tech_proto,2955,T自动重建
end_product_dependency_profile,scc:0500,false,1,529,tech:2956,tech_proto,2956,T自动重建
end_product_dependency_profile,scc:0501,false,1,530,tech:3101,tech_proto,3101,T太阳帆寿命
end_product_dependency_profile,scc:0502,false,1,531,tech:3102,tech_proto,3102,T太阳帆寿命
end_product_dependency_profile,scc:0503,false,1,532,tech:3103,tech_proto,3103,T太阳帆寿命
end_product_dependency_profile,scc:0504,false,1,533,tech:3104,tech_proto,3104,T太阳帆寿命
end_product_dependency_profile,scc:0505,false,1,534,tech:3105,tech_proto,3105,T太阳帆寿命
end_product_dependency_profile,scc:0506,false,1,535,tech:3106,tech_proto,3106,T太阳帆寿命
end_product_dependency_profile,scc:0507,false,1,536,tech:3201,tech_proto,3201,T射线传输效率
end_product_dependency_profile,scc:0508,false,1,537,tech:3202,tech_proto,3202,T射线传输效率
end_product_dependency_profile,scc:0509,false,1,538,tech:3203,tech_proto,3203,T射线传输效率
end_product_dependency_profile,scc:0510,false,1,539,tech:3204,tech_proto,3204,T射线传输效率
end_product_dependency_profile,scc:0511,false,1,540,tech:3205,tech_proto,3205,T射线传输效率
end_product_dependency_profile,scc:0512,false,1,541,tech:3206,tech_proto,3206,T射线传输效率
end_product_dependency_profile,scc:0513,false,1,542,tech:3207,tech_proto,3207,T射线传输效率
end_product_dependency_profile,scc:0514,false,1,543,tech:3208,tech_proto,3208,T射线传输效率
end_product_dependency_profile,scc:0515,false,1,544,tech:3301,tech_proto,3301,T分拣器货物叠加
end_product_dependency_profile,scc:0516,false,1,545,tech:3302,tech_proto,3302,T分拣器货物叠加
end_product_dependency_profile,scc:0517,false,1,546,tech:3303,tech_proto,3303,T分拣器货物叠加
end_product_dependency_profile,scc:0518,false,1,547,tech:3304,tech_proto,3304,T分拣器货物叠加
end_product_dependency_profile,scc:0519,false,1,548,tech:3305,tech_proto,3305,T分拣器货物叠加
end_product_dependency_profile,scc:0520,false,1,549,tech:3306,tech_proto,3306,T分拣器货物集装
end_product_dependency_profile,scc:0521,false,1,550,tech:3311,tech_proto,3311,T集装分拣器叠加
end_product_dependency_profile,scc:0522,false,1,551,tech:3312,tech_proto,3312,T集装分拣器叠加
end_product_dependency_profile,scc:0523,false,1,552,tech:3313,tech_proto,3313,T集装分拣器叠加
end_product_dependency_profile,scc:0524,false,1,553,tech:3314,tech_proto,3314,T集装分拣器叠加
end_product_dependency_profile,scc:0525,false,1,554,tech:3315,tech_proto,3315,T集装分拣器叠加
end_product_dependency_profile,scc:0526,false,1,555,tech:3316,tech_proto,3316,T集装分拣器叠加
end_product_dependency_profile,scc:0527,false,1,578,tech:3401,tech_proto,3401,T运输船引擎
end_product_dependency_profile,scc:0528,false,1,579,tech:3402,tech_proto,3402,T运输船引擎
end_product_dependency_profile,scc:0529,false,1,580,tech:3403,tech_proto,3403,T运输船引擎
end_product_dependency_profile,scc:0530,false,1,581,tech:3404,tech_proto,3404,Logistics Carrier Engine Lv4
end_product_dependency_profile,scc:0531,false,1,582,tech:3405,tech_proto,3405,T运输船引擎
end_product_dependency_profile,scc:0532,false,1,583,tech:3406,tech_proto,3406,T运输船引擎
end_product_dependency_profile,scc:0533,false,1,584,tech:3407,tech_proto,3407,T运输船引擎
end_product_dependency_profile,scc:0534,false,1,585,tech:3501,tech_proto,3501,T运输机舱扩容
end_product_dependency_profile,scc:0535,false,1,586,tech:3502,tech_proto,3502,T运输机舱扩容
end_product_dependency_profile,scc:0536,false,1,587,tech:3503,tech_proto,3503,T运输机舱扩容
end_product_dependency_profile,scc:0537,false,1,588,tech:3504,tech_proto,3504,T运输机舱扩容
end_product_dependency_profile,scc:0538,false,1,589,tech:3505,tech_proto,3505,T运输机舱扩容
end_product_dependency_profile,scc:0539,false,1,590,tech:3506,tech_proto,3506,T运输机舱扩容
end_product_dependency_profile,scc:0540,false,1,591,tech:3507,tech_proto,3507,T运输机舱扩容
end_product_dependency_profile,scc:0541,false,1,592,tech:3508,tech_proto,3508,T运输机舱扩容
end_product_dependency_profile,scc:0542,false,1,593,tech:3509,tech_proto,3509,T运输机舱扩容
end_product_dependency_profile,scc:0543,false,1,594,tech:3510,tech_proto,3510,T运输机舱扩容
end_product_dependency_profile,scc:0544,false,1,556,tech:3601,tech_proto,3601,T矿物利用
end_product_dependency_profile,scc:0545,false,1,557,tech:3602,tech_proto,3602,T矿物利用
end_product_dependency_profile,scc:0546,false,1,558,tech:3603,tech_proto,3603,T矿物利用
end_product_dependency_profile,scc:0547,false,1,559,tech:3604,tech_proto,3604,T矿物利用
end_product_dependency_profile,scc:0548,false,1,560,tech:3605,tech_proto,3605,T矿物利用
end_product_dependency_profile,scc:0549,false,1,561,tech:3606,tech_proto,3606,T矿物利用
end_product_dependency_profile,scc:0550,false,1,562,tech:3701,tech_proto,3701,Vertical Construction Lv1
end_product_dependency_profile,scc:0551,false,1,595,tech:3702,tech_proto,3702,T垂直建造
end_product_dependency_profile,scc:0552,false,1,596,tech:3703,tech_proto,3703,T垂直建造
end_product_dependency_profile,scc:0553,false,1,597,tech:3704,tech_proto,3704,T垂直建造
end_product_dependency_profile,scc:0554,false,1,598,tech:3705,tech_proto,3705,T垂直建造
end_product_dependency_profile,scc:0555,false,1,599,tech:3706,tech_proto,3706,T垂直建造
end_product_dependency_profile,scc:0556,false,1,600,tech:3801,tech_proto,3801,T运输站集装物流
end_product_dependency_profile,scc:0557,false,1,601,tech:3802,tech_proto,3802,T运输站集装物流
end_product_dependency_profile,scc:0558,false,1,602,tech:3803,tech_proto,3803,T运输站集装物流
end_product_dependency_profile,scc:0559,false,1,603,tech:3901,tech_proto,3901,T研究速度
end_product_dependency_profile,scc:0560,false,1,604,tech:3902,tech_proto,3902,T研究速度
end_product_dependency_profile,scc:0561,false,1,605,tech:3903,tech_proto,3903,T研究速度
end_product_dependency_profile,scc:0562,false,1,606,tech:3904,tech_proto,3904,T研究速度
end_product_dependency_profile,scc:0563,false,1,607,tech:4001,tech_proto,4001,T配送范围
end_product_dependency_profile,scc:0564,false,1,608,tech:4002,tech_proto,4002,T配送范围
end_product_dependency_profile,scc:0565,false,1,609,tech:4003,tech_proto,4003,T配送范围
end_product_dependency_profile,scc:0566,false,1,610,tech:4004,tech_proto,4004,T配送范围
end_product_dependency_profile,scc:0567,false,1,611,tech:4005,tech_proto,4005,T配送范围
end_product_dependency_profile,scc:0568,false,1,207,tech:4101,tech_proto,4101,T宇宙探索
end_product_dependency_profile,scc:0569,false,1,208,tech:4102,tech_proto,4102,T宇宙探索
